"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 31, 2015","3,747.90","3,822.99","3,835.57","3,737.04","56.17B","-1.02%"
"Mar 30, 2015","3,786.57","3,710.61","3,795.93","3,710.61","56.47B","2.59%"
"Mar 27, 2015","3,691.10","3,686.13","3,710.48","3,656.83","40.89B","0.24%"
"Mar 26, 2015","3,682.10","3,641.94","3,707.32","3,615.01","48.86B","0.58%"
"Mar 25, 2015","3,660.73","3,680.95","3,693.15","3,634.56","52.19B","-0.83%"
"Mar 24, 2015","3,691.41","3,692.57","3,715.87","3,600.70","63.96B","0.10%"
"Mar 23, 2015","3,687.73","3,640.10","3,688.25","3,635.48","53.61B","1.95%"
"Mar 20, 2015","3,617.32","3,587.08","3,632.34","3,569.38","51.67B","0.98%"
"Mar 19, 2015","3,582.27","3,576.02","3,600.68","3,546.84","53.73B","0.14%"
"Mar 18, 2015","3,577.30","3,510.50","3,577.66","3,503.85","54.52B","2.13%"
"Mar 17, 2015","3,502.85","3,469.60","3,504.12","3,459.69","52.09B","1.55%"
"Mar 16, 2015","3,449.30","3,391.16","3,449.30","3,377.09","39.91B","2.26%"
"Mar 13, 2015","3,372.91","3,359.49","3,391.26","3,352.15","32.84B","0.70%"
"Mar 12, 2015","3,349.32","3,314.81","3,360.05","3,300.49","35.73B","1.78%"
"Mar 11, 2015","3,290.90","3,289.59","3,325.05","3,278.47","28.30B","0.15%"
"Mar 10, 2015","3,286.07","3,289.08","3,309.92","3,277.09","28.58B","-0.49%"
"Mar 09, 2015","3,302.41","3,224.31","3,307.70","3,198.37","32.15B","1.89%"
"Mar 06, 2015","3,241.19","3,248.04","3,266.93","3,234.53","28.29B","-0.22%"
"Mar 05, 2015","3,248.48","3,264.08","3,266.64","3,221.67","32.07B","-0.95%"
"Mar 04, 2015","3,279.53","3,264.18","3,286.59","3,250.48","29.36B","0.51%"
"Mar 03, 2015","3,263.05","3,317.69","3,317.69","3,260.43","38.20B","-2.19%"
"Mar 02, 2015","3,336.28","3,332.72","3,336.76","3,298.67","34.64B","0.78%"
"Feb 27, 2015","3,310.30","3,296.83","3,324.55","3,291.01","29.92B","0.36%"
"Feb 26, 2015","3,298.36","3,222.15","3,300.62","3,202.19","30.13B","2.15%"
"Feb 25, 2015","3,228.84","3,256.48","3,257.22","3,215.55","23.33B","-0.56%"
"Feb 17, 2015","3,246.91","3,230.88","3,255.73","3,230.77","22.83B","0.76%"
"Feb 16, 2015","3,222.36","3,206.14","3,228.85","3,195.88","22.38B","0.58%"
"Feb 13, 2015","3,203.83","3,186.81","3,237.16","3,182.79","26.13B","0.96%"
"Feb 12, 2015","3,173.42","3,157.96","3,181.77","3,134.24","19.46B","0.50%"
"Feb 11, 2015","3,157.70","3,145.77","3,166.42","3,139.05","17.28B","0.51%"
"Feb 10, 2015","3,141.59","3,090.49","3,142.10","3,084.25","19.38B","1.50%"
"Feb 09, 2015","3,095.12","3,063.51","3,119.03","3,049.11","20.61B","0.62%"
"Feb 06, 2015","3,075.91","3,120.09","3,129.54","3,052.94","24.68B","-1.93%"
"Feb 05, 2015","3,136.53","3,251.21","3,251.21","3,135.82","30.61B","-1.18%"
"Feb 04, 2015","3,174.13","3,212.82","3,238.98","3,171.14","24.91B","-0.96%"
"Feb 03, 2015","3,204.91","3,156.09","3,207.94","3,129.73","24.82B","2.45%"
"Feb 02, 2015","3,128.30","3,148.14","3,175.13","3,122.57","25.09B","-2.56%"
"Jan 30, 2015","3,210.36","3,273.75","3,288.50","3,210.31","25.83B","-1.59%"
"Jan 29, 2015","3,262.30","3,259.00","3,286.79","3,234.24","27.47B","-1.31%"
"Jan 28, 2015","3,305.74","3,325.72","3,354.80","3,294.65","30.19B","-1.41%"
"Jan 27, 2015","3,352.96","3,389.85","3,390.22","3,290.22","37.45B","-0.89%"
"Jan 26, 2015","3,383.18","3,347.26","3,384.80","3,321.31","31.75B","0.94%"
"Jan 23, 2015","3,351.76","3,357.10","3,406.79","3,328.29","36.62B","0.25%"
"Jan 22, 2015","3,343.34","3,327.32","3,352.38","3,293.98","35.34B","0.59%"
"Jan 21, 2015","3,323.61","3,189.09","3,337.00","3,178.34","41.10B","4.74%"
"Jan 20, 2015","3,173.05","3,114.56","3,190.25","3,100.48","35.71B","1.82%"
"Jan 19, 2015","3,116.35","3,189.73","3,262.21","3,095.07","40.11B","-7.70%"
"Jan 16, 2015","3,376.49","3,343.60","3,400.32","3,340.49","33.99B","1.20%"
"Jan 15, 2015","3,336.45","3,224.07","3,337.08","3,207.55","28.25B","3.54%"
"Jan 14, 2015","3,222.44","3,242.34","3,268.48","3,193.98","24.02B","-0.40%"
"Jan 13, 2015","3,235.30","3,223.54","3,259.39","3,214.41","23.07B","0.19%"
"Jan 12, 2015","3,229.32","3,258.21","3,275.19","3,191.58","32.21B","-1.71%"
"Jan 09, 2015","3,285.41","3,276.97","3,404.83","3,267.51","41.02B","-0.24%"
"Jan 08, 2015","3,293.46","3,371.96","3,381.57","3,285.10","37.11B","-2.39%"
"Jan 07, 2015","3,373.95","3,326.65","3,374.90","3,312.21","39.19B","0.67%"
"Jan 06, 2015","3,351.45","3,330.80","3,394.22","3,303.18","50.17B","0.03%"
"Jan 05, 2015","3,350.52","3,258.63","3,369.28","3,253.88","53.14B","3.58%"
"Dec 31, 2014","3,234.68","3,172.60","3,239.36","3,157.26","40.60B","2.18%"
"Dec 30, 2014","3,165.81","3,160.80","3,190.30","3,130.35","39.77B","-0.07%"
"Dec 29, 2014","3,168.02","3,212.56","3,223.86","3,126.94","51.01B","0.33%"
"Dec 26, 2014","3,157.60","3,078.01","3,164.16","3,064.18","46.07B","2.77%"
"Dec 25, 2014","3,072.54","2,992.46","3,073.35","2,969.87","37.69B","3.36%"
"Dec 24, 2014","2,972.53","3,039.21","3,050.51","2,934.91","37.68B","-1.98%"
"Dec 23, 2014","3,032.61","3,085.08","3,136.84","3,025.67","43.78B","-3.03%"
"Dec 22, 2014","3,127.44","3,129.27","3,189.87","3,090.51","67.94B","0.61%"
"Dec 19, 2014","3,108.60","3,053.07","3,117.53","3,018.42","52.11B","1.67%"
"Dec 18, 2014","3,057.52","3,062.80","3,089.79","3,030.32","43.59B","-0.11%"
"Dec 17, 2014","3,061.02","3,031.95","3,076.60","2,993.33","54.25B","1.31%"
"Dec 16, 2014","3,021.52","2,953.81","3,021.90","2,943.91","45.38B","2.31%"
"Dec 15, 2014","2,953.42","2,921.45","2,960.23","2,890.90","40.04B","0.52%"
"Dec 12, 2014","2,938.17","2,929.36","2,962.51","2,914.96","40.95B","0.42%"
"Dec 11, 2014","2,925.74","2,912.35","2,965.67","2,892.61","48.26B","-0.49%"
"Dec 10, 2014","2,940.01","2,855.94","2,946.71","2,807.68","51.29B","2.93%"
"Dec 09, 2014","2,856.27","2,992.49","3,091.32","2,834.59","77.20B","-5.43%"
"Dec 08, 2014","3,020.26","2,907.82","3,041.66","2,879.85","58.76B","2.81%"
"Dec 05, 2014","2,937.65","2,926.57","2,978.03","2,813.05","64.05B","1.32%"
"Dec 04, 2014","2,899.46","2,783.47","2,900.51","2,772.43","53.27B","4.31%"
"Dec 03, 2014","2,779.53","2,768.68","2,824.18","2,733.87","56.21B","0.58%"
"Dec 02, 2014","2,763.54","2,667.82","2,777.37","2,665.69","43.77B","3.11%"
"Dec 01, 2014","2,680.16","2,691.72","2,720.74","2,668.84","44.68B","-0.10%"
"Nov 28, 2014","2,682.83","2,629.63","2,683.18","2,622.06","46.59B","1.99%"
"Nov 27, 2014","2,630.49","2,615.37","2,631.40","2,599.11","36.41B","1.00%"
"Nov 26, 2014","2,604.35","2,572.65","2,605.07","2,570.40","33.71B","1.43%"
"Nov 25, 2014","2,567.60","2,532.00","2,568.38","2,527.08","31.43B","1.37%"
"Nov 24, 2014","2,532.88","2,505.53","2,546.75","2,495.52","36.35B","1.85%"
"Nov 21, 2014","2,486.79","2,452.63","2,488.20","2,446.65","21.22B","1.39%"
"Nov 20, 2014","2,452.66","2,443.28","2,458.32","2,437.48","16.55B","0.07%"
"Nov 19, 2014","2,450.99","2,452.15","2,461.49","2,442.71","18.62B","-0.22%"
"Nov 18, 2014","2,456.37","2,474.18","2,477.05","2,449.81","20.11B","-0.71%"
"Nov 17, 2014","2,474.01","2,506.86","2,508.77","2,472.45","21.57B","-0.19%"
"Nov 14, 2014","2,478.82","2,477.97","2,481.02","2,457.05","22.06B","-0.27%"
"Nov 13, 2014","2,485.61","2,495.00","2,507.74","2,471.41","29.50B","-0.36%"
"Nov 12, 2014","2,494.48","2,454.60","2,494.92","2,444.81","25.29B","1.00%"
"Nov 11, 2014","2,469.67","2,483.65","2,508.62","2,445.96","41.19B","-0.16%"
"Nov 10, 2014","2,473.67","2,436.63","2,474.16","2,428.19","30.06B","2.30%"
"Nov 07, 2014","2,418.17","2,427.90","2,454.42","2,407.44","29.12B","-0.32%"
"Nov 06, 2014","2,425.86","2,419.62","2,426.89","2,401.75","22.20B","0.27%"
"Nov 05, 2014","2,419.25","2,432.17","2,434.36","2,415.50","26.36B","-0.47%"
"Nov 04, 2014","2,430.68","2,428.27","2,435.22","2,417.22","30.90B","0.03%"
"Nov 03, 2014","2,430.03","2,425.22","2,436.79","2,418.17","29.88B","0.41%"
"Oct 31, 2014","2,420.18","2,393.18","2,423.60","2,384.48","32.58B","1.22%"
"Oct 30, 2014","2,391.08","2,371.89","2,397.26","2,365.92","29.46B","0.76%"
"Oct 29, 2014","2,373.03","2,343.72","2,381.64","2,339.71","26.56B","1.50%"
"Oct 28, 2014","2,337.87","2,294.01","2,338.28","2,294.01","17.86B","2.07%"
"Oct 27, 2014","2,290.44","2,293.57","2,293.64","2,279.84","13.03B","-0.51%"
"Oct 24, 2014","2,302.28","2,303.08","2,314.87","2,296.66","13.22B","-0.01%"
"Oct 23, 2014","2,302.42","2,322.32","2,329.93","2,297.33","16.26B","-1.04%"
"Oct 22, 2014","2,326.55","2,339.22","2,352.12","2,324.59","15.27B","-0.56%"
"Oct 21, 2014","2,339.66","2,355.03","2,361.65","2,337.55","16.88B","-0.72%"
"Oct 20, 2014","2,356.73","2,346.05","2,357.51","2,340.46","16.00B","0.66%"
"Oct 17, 2014","2,341.18","2,352.78","2,360.60","2,312.83","21.23B","-0.65%"
"Oct 16, 2014","2,356.50","2,361.13","2,389.67","2,353.41","24.82B","-0.72%"
"Oct 15, 2014","2,373.67","2,358.23","2,374.81","2,344.37","20.28B","0.60%"
"Oct 14, 2014","2,359.47","2,362.80","2,380.52","2,349.19","19.68B","-0.28%"
"Oct 13, 2014","2,366.01","2,366.43","2,366.86","2,341.12","20.09B","-0.36%"
"Oct 10, 2014","2,374.54","2,380.76","2,386.28","2,365.07","22.47B","-0.62%"
"Oct 09, 2014","2,389.37","2,383.86","2,391.35","2,367.11","23.59B","0.28%"
"Oct 08, 2014","2,382.79","2,368.58","2,382.79","2,354.29","20.44B","0.80%"
"Sep 30, 2014","2,363.87","2,361.32","2,365.49","2,354.27","19.39B","0.26%"
"Sep 29, 2014","2,357.71","2,353.71","2,363.06","2,346.58","20.01B","0.43%"
"Sep 26, 2014","2,347.72","2,339.29","2,350.11","2,329.96","17.47B","0.11%"
"Sep 25, 2014","2,345.10","2,352.86","2,365.15","2,336.81","22.57B","0.07%"
"Sep 24, 2014","2,343.57","2,302.23","2,345.75","2,297.88","22.25B","1.47%"
"Sep 23, 2014","2,309.72","2,289.09","2,311.53","2,289.02","15.69B","0.87%"
"Sep 22, 2014","2,289.87","2,323.55","2,323.55","2,284.38","17.58B","-1.70%"
"Sep 19, 2014","2,329.45","2,312.98","2,331.56","2,305.52","17.46B","0.58%"
"Sep 18, 2014","2,315.93","2,303.85","2,319.87","2,297.93","18.91B","0.35%"
"Sep 17, 2014","2,307.89","2,298.98","2,309.05","2,282.79","21.08B","0.49%"
"Sep 16, 2014","2,296.56","2,341.03","2,347.93","2,293.87","30.27B","-1.82%"
"Sep 15, 2014","2,339.14","2,330.19","2,340.45","2,321.59","21.51B","0.31%"
"Sep 12, 2014","2,331.95","2,308.35","2,331.95","2,302.77","19.35B","0.88%"
"Sep 11, 2014","2,311.68","2,315.73","2,343.59","2,304.60","22.22B","-0.29%"
"Sep 10, 2014","2,318.31","2,318.50","2,321.91","2,306.42","18.98B","-0.35%"
"Sep 09, 2014","2,326.53","2,328.43","2,331.92","2,315.89","19.70B","0.00%"
"Sep 05, 2014","2,326.43","2,311.30","2,327.56","2,307.45","21.32B","0.85%"
"Sep 04, 2014","2,306.86","2,290.03","2,307.70","2,283.28","19.95B","0.80%"
"Sep 03, 2014","2,288.63","2,268.39","2,290.55","2,268.10","21.25B","1.00%"
"Sep 02, 2014","2,266.05","2,239.68","2,267.51","2,234.38","19.21B","1.37%"
"Sep 01, 2014","2,235.51","2,220.13","2,236.29","2,217.68","12.92B","0.83%"
"Aug 29, 2014","2,217.20","2,198.95","2,218.70","2,193.26","10.52B","0.97%"
"Aug 28, 2014","2,195.82","2,210.48","2,219.47","2,194.86","12.42B","-0.62%"
"Aug 27, 2014","2,209.47","2,207.03","2,216.67","2,204.05","12.09B","0.11%"
"Aug 26, 2014","2,207.11","2,225.29","2,232.78","2,200.62","16.35B","-0.99%"
"Aug 25, 2014","2,229.27","2,241.10","2,241.55","2,222.01","16.21B","-0.51%"
"Aug 22, 2014","2,240.81","2,228.97","2,243.30","2,225.27","16.01B","0.46%"
"Aug 21, 2014","2,230.46","2,239.57","2,240.08","2,211.63","16.57B","-0.44%"
"Aug 20, 2014","2,240.21","2,241.66","2,248.94","2,233.89","16.77B","-0.23%"
"Aug 19, 2014","2,245.33","2,242.34","2,246.02","2,227.92","17.77B","0.26%"
"Aug 18, 2014","2,239.47","2,229.80","2,242.04","2,228.13","16.39B","0.57%"
"Aug 15, 2014","2,226.73","2,207.23","2,230.87","2,203.24","15.00B","0.92%"
"Aug 14, 2014","2,206.47","2,221.54","2,230.89","2,204.38","17.01B","-0.74%"
"Aug 13, 2014","2,222.88","2,223.05","2,230.99","2,202.44","17.81B","0.06%"
"Aug 12, 2014","2,221.59","2,222.70","2,222.98","2,210.00","15.48B","-0.14%"
"Aug 11, 2014","2,224.65","2,199.43","2,225.96","2,198.31","15.06B","1.38%"
"Aug 08, 2014","2,194.42","2,188.71","2,199.58","2,180.60","13.52B","0.31%"
"Aug 07, 2014","2,187.67","2,216.66","2,220.57","2,185.76","17.52B","-1.34%"
"Aug 06, 2014","2,217.46","2,212.00","2,223.89","2,192.99","17.77B","-0.11%"
"Aug 05, 2014","2,219.95","2,224.63","2,226.84","2,206.85","17.54B","-0.15%"
"Aug 04, 2014","2,223.33","2,190.04","2,224.07","2,186.92","17.41B","1.74%"
"Aug 01, 2014","2,185.30","2,194.17","2,218.79","2,184.64","19.15B","-0.74%"
"Jul 31, 2014","2,201.56","2,179.54","2,202.13","2,173.90","16.47B","0.93%"
"Jul 30, 2014","2,181.24","2,178.18","2,194.57","2,177.24","18.49B","-0.09%"
"Jul 29, 2014","2,183.19","2,179.83","2,193.52","2,172.10","20.03B","0.24%"
"Jul 28, 2014","2,177.95","2,135.25","2,181.50","2,135.25","23.62B","2.41%"
"Jul 25, 2014","2,126.61","2,108.71","2,127.22","2,106.71","14.25B","1.02%"
"Jul 24, 2014","2,105.06","2,079.63","2,107.95","2,079.63","16.57B","1.28%"
"Jul 23, 2014","2,078.49","2,074.20","2,088.19","2,072.23","13.73B","0.15%"
"Jul 22, 2014","2,075.48","2,050.50","2,078.09","2,049.81","12.32B","1.02%"
"Jul 21, 2014","2,054.48","2,057.77","2,061.82","2,049.18","9.39B","-0.22%"
"Jul 18, 2014","2,059.07","2,047.50","2,067.23","2,046.00","10.66B","0.17%"
"Jul 17, 2014","2,055.59","2,062.89","2,062.89","2,046.19","10.45B","-0.57%"
"Jul 16, 2014","2,067.28","2,068.34","2,075.49","2,061.57","13.71B","-0.15%"
"Jul 15, 2014","2,070.36","2,065.90","2,070.36","2,059.68","12.45B","0.18%"
"Jul 14, 2014","2,066.65","2,047.74","2,067.34","2,044.90","11.51B","0.96%"
"Jul 11, 2014","2,046.96","2,033.87","2,051.74","2,033.00","10.51B","0.42%"
"Jul 10, 2014","2,038.34","2,036.54","2,045.53","2,034.96","9.79B","-0.01%"
"Jul 09, 2014","2,038.61","2,061.63","2,062.47","2,037.60","11.33B","-1.23%"
"Jul 08, 2014","2,064.02","2,058.13","2,064.43","2,047.20","9.51B","0.20%"
"Jul 07, 2014","2,059.93","2,058.13","2,064.04","2,050.89","9.72B","0.03%"
"Jul 04, 2014","2,059.37","2,062.36","2,065.08","2,054.22","10.50B","-0.19%"
"Jul 03, 2014","2,063.23","2,051.63","2,066.64","2,048.08","12.29B","0.19%"
"Jul 02, 2014","2,059.42","2,049.48","2,060.60","2,044.04","10.96B","0.44%"
"Jul 01, 2014","2,050.38","2,051.22","2,052.63","2,041.94","9.85B","0.10%"
"Jun 30, 2014","2,048.33","2,038.61","2,052.34","2,038.53","9.67B","0.58%"
"Jun 27, 2014","2,036.51","2,031.91","2,043.98","2,025.07","9.76B","-0.11%"
"Jun 26, 2014","2,038.68","2,025.66","2,040.75","2,025.31","8.10B","0.65%"
"Jun 25, 2014","2,025.50","2,030.43","2,030.62","2,018.36","6.75B","-0.41%"
"Jun 24, 2014","2,033.93","2,023.70","2,034.71","2,021.75","7.12B","0.47%"
"Jun 23, 2014","2,024.37","2,026.23","2,033.32","2,022.92","7.05B","-0.11%"
"Jun 20, 2014","2,026.67","2,013.41","2,027.15","2,010.53","6.72B","0.15%"
"Jun 19, 2014","2,023.73","2,054.62","2,059.25","2,017.65","9.29B","-1.55%"
"Jun 18, 2014","2,055.52","2,064.38","2,066.91","2,051.75","8.72B","-0.54%"
"Jun 17, 2014","2,066.70","2,080.48","2,080.48","2,064.67","8.78B","-0.92%"
"Jun 16, 2014","2,085.98","2,070.70","2,087.32","2,069.44","9.59B","0.74%"
"Jun 13, 2014","2,070.71","2,049.21","2,073.60","2,048.62","9.72B","0.93%"
"Jun 12, 2014","2,051.71","2,051.58","2,057.10","2,045.96","8.17B","-0.16%"
"Jun 11, 2014","2,054.95","2,049.13","2,056.63","2,045.41","7.44B","0.12%"
"Jun 10, 2014","2,052.53","2,033.21","2,052.77","2,026.39","7.96B","1.08%"
"Jun 09, 2014","2,030.50","2,024.94","2,045.26","2,023.20","6.48B","0.03%"
"Jun 06, 2014","2,029.96","2,040.86","2,041.57","2,022.16","6.60B","-0.54%"
"Jun 05, 2014","2,040.88","2,019.44","2,041.70","2,016.17","6.79B","0.79%"
"Jun 04, 2014","2,024.83","2,037.99","2,038.48","2,012.91","7.24B","-0.66%"
"Jun 03, 2014","2,038.31","2,039.20","2,049.58","2,037.30","7.16B","-0.04%"
"May 30, 2014","2,039.21","2,040.39","2,046.96","2,031.37","7.51B","-0.07%"
"May 29, 2014","2,040.60","2,051.84","2,057.08","2,039.24","8.12B","-0.47%"
"May 28, 2014","2,050.23","2,034.56","2,052.66","2,029.34","8.13B","0.77%"
"May 27, 2014","2,034.57","2,039.79","2,044.15","2,032.84","6.76B","-0.34%"
"May 26, 2014","2,041.48","2,042.03","2,045.38","2,035.09","7.03B","0.34%"
"May 23, 2014","2,034.57","2,020.11","2,034.57","2,017.74","6.35B","0.66%"
"May 22, 2014","2,021.29","2,023.15","2,041.96","2,018.88","7.47B","-0.18%"
"May 21, 2014","2,024.95","2,001.31","2,025.19","1,991.06","6.18B","0.84%"
"May 20, 2014","2,008.12","2,011.85","2,018.16","2,002.76","6.13B","0.15%"
"May 19, 2014","2,005.18","2,023.01","2,023.27","1,996.01","6.53B","-1.05%"
"May 16, 2014","2,026.50","2,023.60","2,027.76","2,012.69","6.64B","0.08%"
"May 15, 2014","2,024.97","2,044.38","2,047.32","2,022.86","7.58B","-1.12%"
"May 14, 2014","2,047.91","2,049.27","2,056.57","2,042.74","7.20B","-0.14%"
"May 13, 2014","2,050.73","2,055.08","2,061.06","2,043.55","9.72B","-0.10%"
"May 12, 2014","2,052.87","2,022.93","2,055.51","2,016.64","11.57B","2.08%"
"May 09, 2014","2,011.13","2,016.50","2,020.45","2,001.30","7.62B","-0.21%"
"May 08, 2014","2,015.27","2,006.85","2,036.94","2,005.69","7.79B","0.26%"
"May 07, 2014","2,010.08","2,023.15","2,024.63","2,008.45","7.44B","-0.89%"
"May 06, 2014","2,028.04","2,024.26","2,038.70","2,021.49","7.46B","0.03%"
"May 05, 2014","2,027.35","2,022.18","2,028.96","2,007.35","7.99B","0.05%"
"Apr 30, 2014","2,026.36","2,020.44","2,029.54","2,016.58","7.45B","0.30%"
"Apr 29, 2014","2,020.34","2,001.90","2,021.68","1,997.64","7.62B","0.84%"
"Apr 28, 2014","2,003.49","2,033.34","2,035.99","2,000.14","8.98B","-1.62%"
"Apr 25, 2014","2,036.52","2,060.54","2,065.64","2,035.57","9.30B","-1.00%"
"Apr 24, 2014","2,057.03","2,064.16","2,075.76","2,056.19","7.82B","-0.50%"
"Apr 23, 2014","2,067.38","2,068.08","2,076.35","2,059.11","7.85B","-0.26%"
"Apr 22, 2014","2,072.83","2,062.79","2,073.66","2,047.33","9.87B","0.34%"
"Apr 21, 2014","2,065.83","2,085.98","2,103.08","2,065.23","9.64B","-1.52%"
"Apr 18, 2014","2,097.75","2,091.48","2,099.64","2,081.18","8.82B","-0.05%"
"Apr 17, 2014","2,098.88","2,108.95","2,110.72","2,095.71","8.99B","-0.30%"
"Apr 16, 2014","2,105.12","2,097.21","2,112.05","2,092.16","8.94B","0.17%"
"Apr 15, 2014","2,101.60","2,125.90","2,125.90","2,098.15","10.75B","-1.40%"
"Apr 14, 2014","2,131.54","2,127.41","2,134.43","2,116.61","10.21B","0.05%"
"Apr 11, 2014","2,130.54","2,130.37","2,138.65","2,120.18","13.18B","-0.18%"
"Apr 10, 2014","2,134.30","2,105.88","2,146.67","2,098.08","15.68B","1.38%"
"Apr 09, 2014","2,105.24","2,100.65","2,108.75","2,095.64","10.53B","0.33%"
"Apr 08, 2014","2,098.28","2,054.53","2,102.45","2,052.90","13.34B","1.92%"
"Apr 04, 2014","2,058.83","2,037.55","2,060.10","2,035.22","8.32B","0.74%"
"Apr 03, 2014","2,043.70","2,063.50","2,066.01","2,037.45","10.86B","-0.74%"
"Apr 02, 2014","2,058.99","2,049.42","2,060.78","2,046.74","10.27B","0.56%"
"Apr 01, 2014","2,047.46","2,031.00","2,050.68","2,028.10","8.33B","0.70%"
"Mar 31, 2014","2,033.31","2,043.05","2,048.13","2,024.19","9.44B","-0.41%"
"Mar 28, 2014","2,041.71","2,046.85","2,060.13","2,035.24","12.17B","-0.24%"
"Mar 27, 2014","2,046.59","2,060.81","2,073.98","2,042.71","11.91B","-0.83%"
"Mar 26, 2014","2,063.67","2,070.57","2,074.57","2,057.65","10.26B","-0.18%"
"Mar 25, 2014","2,067.31","2,063.32","2,079.55","2,057.49","13.18B","0.05%"
"Mar 24, 2014","2,066.28","2,050.83","2,074.06","2,043.33","14.77B","0.91%"
"Mar 21, 2014","2,047.62","1,987.68","2,052.47","1,986.07","14.45B","2.72%"
"Mar 20, 2014","1,993.48","2,017.22","2,030.85","1,993.00","11.03B","-1.40%"
"Mar 19, 2014","2,021.73","2,019.98","2,022.18","2,002.44","9.52B","-0.17%"
"Mar 18, 2014","2,025.20","2,026.22","2,034.92","2,020.41","9.68B","0.08%"
"Mar 17, 2014","2,023.67","2,009.88","2,024.37","1,999.25","8.63B","0.96%"
"Mar 14, 2014","2,004.34","2,008.82","2,017.91","1,990.98","8.78B","-0.73%"
"Mar 13, 2014","2,019.11","2,000.69","2,029.12","1,996.53","10.10B","1.07%"
"Mar 12, 2014","1,997.69","1,996.24","2,011.06","1,974.38","10.14B","-0.17%"
"Mar 11, 2014","2,001.16","1,994.42","2,008.07","1,985.60","9.27B","0.11%"
"Mar 10, 2014","1,999.06","2,042.35","2,042.63","1,995.55","11.57B","-2.86%"
"Mar 07, 2014","2,057.91","2,058.38","2,079.49","2,050.47","10.37B","-0.08%"
"Mar 06, 2014","2,059.58","2,050.03","2,065.79","2,030.95","10.93B","0.32%"
"Mar 05, 2014","2,053.08","2,073.29","2,074.81","2,050.18","10.77B","-0.89%"
"Mar 04, 2014","2,071.47","2,068.11","2,074.03","2,050.12","11.59B","-0.18%"
"Mar 03, 2014","2,075.23","2,052.08","2,078.33","2,047.07","12.75B","0.92%"
"Feb 28, 2014","2,056.30","2,040.62","2,058.49","2,020.93","11.16B","0.44%"
"Feb 27, 2014","2,047.35","2,045.10","2,068.31","2,036.39","13.22B","0.30%"
"Feb 26, 2014","2,041.25","2,026.61","2,041.63","2,014.38","11.01B","0.35%"
"Feb 25, 2014","2,034.22","2,077.28","2,087.62","2,026.54","14.01B","-2.05%"
"Feb 24, 2014","2,076.69","2,099.72","2,099.72","2,058.79","12.36B","-1.75%"
"Feb 21, 2014","2,113.69","2,131.59","2,132.70","2,098.33","11.77B","-1.17%"
"Feb 20, 2014","2,138.78","2,152.89","2,177.98","2,136.48","15.71B","-0.18%"
"Feb 19, 2014","2,142.55","2,116.92","2,152.96","2,111.17","15.13B","1.11%"
"Feb 18, 2014","2,119.07","2,134.14","2,134.14","2,113.13","14.29B","-0.77%"
"Feb 17, 2014","2,135.41","2,124.88","2,136.45","2,117.69","14.02B","0.92%"
"Feb 14, 2014","2,115.85","2,097.32","2,116.19","2,095.09","11.15B","0.83%"
"Feb 13, 2014","2,098.40","2,106.93","2,122.83","2,096.97","14.65B","-0.55%"
"Feb 12, 2014","2,109.96","2,103.83","2,110.90","2,096.51","12.63B","0.30%"
"Feb 11, 2014","2,103.67","2,086.18","2,111.06","2,082.52","14.22B","0.84%"
"Feb 10, 2014","2,086.07","2,049.98","2,087.97","2,049.98","12.43B","2.03%"
"Feb 07, 2014","2,044.50","2,022.32","2,044.73","2,014.70","7.36B","0.56%"
"Jan 30, 2014","2,033.08","2,045.93","2,045.93","2,031.47","6.26B","-0.82%"
"Jan 29, 2014","2,049.91","2,042.18","2,051.58","2,039.77","7.39B","0.56%"
"Jan 28, 2014","2,038.51","2,036.40","2,047.13","2,026.99","7.25B","0.26%"
"Jan 27, 2014","2,033.30","2,044.27","2,044.85","2,029.63","8.88B","-1.03%"
"Jan 24, 2014","2,054.39","2,037.67","2,060.99","2,034.45","9.29B","0.60%"
"Jan 23, 2014","2,042.18","2,048.33","2,052.53","2,039.05","8.42B","-0.47%"
"Jan 22, 2014","2,051.75","2,009.97","2,052.34","2,008.93","9.89B","2.16%"
"Jan 21, 2014","2,008.31","1,992.02","2,014.15","1,992.02","5.98B","0.86%"
"Jan 20, 2014","1,991.25","2,001.89","2,005.94","1,984.82","5.63B","-0.68%"
"Jan 17, 2014","2,004.95","2,017.52","2,017.87","2,001.33","6.73B","-0.93%"
"Jan 16, 2014","2,023.70","2,022.54","2,034.71","2,014.41","7.28B","0.02%"
"Jan 15, 2014","2,023.35","2,024.23","2,027.41","2,010.20","6.74B","-0.17%"
"Jan 14, 2014","2,026.84","2,007.16","2,027.43","2,001.14","7.04B","0.86%"
"Jan 13, 2014","2,009.56","2,014.98","2,027.18","2,000.40","6.65B","-0.19%"
"Jan 10, 2014","2,013.30","2,023.54","2,029.30","2,008.01","7.56B","-0.71%"
"Jan 09, 2014","2,027.62","2,041.77","2,057.20","2,026.45","7.59B","-0.82%"
"Jan 08, 2014","2,044.34","2,047.26","2,062.95","2,037.11","7.16B","-0.15%"
"Jan 07, 2014","2,047.32","2,034.22","2,052.28","2,029.25","6.34B","0.08%"
"Jan 06, 2014","2,045.71","2,078.68","2,078.68","2,034.01","8.96B","-1.80%"
"Jan 03, 2014","2,083.14","2,101.54","2,102.17","2,075.90","8.45B","-1.24%"
