"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 04, 2014","8,176.57","8,141.39","8,180.42","8,103.20","16.07K","0.75%"
"Sep 03, 2014","8,115.87","8,051.09","8,136.56","8,051.09","17.89K","0.90%"
"Sep 02, 2014","8,043.31","7,958.85","8,046.71","7,923.98","17.73K","1.29%"
"Sep 01, 2014","7,941.16","7,852.91","7,944.15","7,852.87","13.21K","1.27%"
"Aug 29, 2014","7,841.70","7,758.36","7,841.70","7,755.47","8.63K","1.27%"
"Aug 28, 2014","7,743.54","7,840.39","7,854.28","7,735.68","10.86K","-1.24%"
"Aug 27, 2014","7,841.07","7,809.52","7,881.25","7,809.52","9.98K","0.35%"
"Aug 26, 2014","7,813.98","7,915.33","7,946.39","7,786.23","13.14K","-1.52%"
"Aug 25, 2014","7,934.81","8,054.88","8,056.21","7,925.22","13.94K","-1.55%"
"Aug 22, 2014","8,059.40","8,003.53","8,074.42","7,997.59","14.13K","0.61%"
"Aug 21, 2014","8,010.71","8,021.15","8,024.65","7,904.07","18.28K","-0.15%"
"Aug 20, 2014","8,023.07","8,029.51","8,060.51","8,000.21","17.87K","-0.25%"
"Aug 19, 2014","8,043.25","8,064.62","8,073.22","7,994.50","19.17K","-0.03%"
"Aug 18, 2014","8,045.86","8,018.18","8,058.55","7,985.89","23.52K","0.80%"
"Aug 15, 2014","7,982.07","7,901.19","8,012.14","7,891.06","16.84K","1.12%"
"Aug 14, 2014","7,893.90","7,977.33","7,998.91","7,887.95","14.99K","-1.09%"
"Aug 13, 2014","7,980.49","7,967.91","8,029.73","7,897.80","16.80K","0.17%"
"Aug 12, 2014","7,966.89","8,000.92","8,000.92","7,933.51","12.67K","-0.53%"
"Aug 11, 2014","8,009.73","7,902.24","8,017.13","7,902.24","13.67K","1.58%"
"Aug 08, 2014","7,885.33","7,890.88","7,929.12","7,845.26","15.03K","0.16%"
"Aug 07, 2014","7,872.95","7,990.00","8,027.51","7,869.88","19.04K","-1.53%"
"Aug 06, 2014","7,995.50","7,962.56","8,022.54","7,883.08","20.38K","-0.15%"
"Aug 05, 2014","8,007.76","8,007.47","8,032.28","7,950.52","17.59K","0.01%"
"Aug 04, 2014","8,006.91","7,896.97","8,006.91","7,892.55","16.41K","1.60%"
"Aug 01, 2014","7,880.98","7,919.78","8,021.15","7,880.42","19.71K","-0.95%"
"Jul 31, 2014","7,956.91","7,845.80","7,957.46","7,821.71","19.21K","1.32%"
"Jul 30, 2014","7,853.23","7,867.93","7,920.97","7,820.80","19.20K","-0.18%"
"Jul 29, 2014","7,867.04","7,828.35","7,895.73","7,799.14","22.60K","0.75%"
"Jul 28, 2014","7,808.66","7,630.35","7,826.79","7,630.35","26.93K","3.04%"
"Jul 25, 2014","7,578.12","7,528.34","7,578.12","7,503.62","17.01K","1.00%"
"Jul 24, 2014","7,503.40","7,384.92","7,510.42","7,384.92","20.18K","1.74%"
"Jul 23, 2014","7,375.31","7,362.74","7,412.84","7,341.56","11.50K","0.04%"
"Jul 22, 2014","7,372.65","7,261.37","7,384.87","7,258.58","10.92K","1.35%"
"Jul 21, 2014","7,274.51","7,264.54","7,301.15","7,251.35","8.04K","0.21%"
"Jul 18, 2014","7,259.45","7,166.65","7,312.83","7,159.84","9.34K","0.90%"
"Jul 17, 2014","7,194.74","7,251.15","7,251.15","7,151.43","8.27K","-0.92%"
"Jul 16, 2014","7,261.91","7,289.19","7,324.68","7,251.57","10.27K","-0.58%"
"Jul 15, 2014","7,304.41","7,278.96","7,314.18","7,270.12","11.90K","0.35%"
"Jul 14, 2014","7,278.86","7,206.13","7,279.15","7,180.21","10.00K","1.00%"
"Jul 11, 2014","7,206.97","7,158.58","7,232.72","7,146.45","11.04K","0.66%"
"Jul 10, 2014","7,159.63","7,193.22","7,218.10","7,149.38","11.29K","-0.46%"
"Jul 09, 2014","7,192.71","7,341.17","7,342.32","7,192.71","10.82K","-2.25%"
"Jul 08, 2014","7,358.33","7,319.28","7,358.33","7,277.46","8.93K","0.50%"
"Jul 07, 2014","7,321.52","7,336.63","7,373.23","7,301.57","8.06K","-0.17%"
"Jul 04, 2014","7,333.91","7,346.69","7,363.16","7,318.57","8.13K","-0.02%"
"Jul 03, 2014","7,335.54","7,300.25","7,362.39","7,286.18","8.43K","0.34%"
"Jul 02, 2014","7,310.38","7,298.02","7,319.35","7,258.31","10.01K","0.18%"
"Jul 01, 2014","7,297.49","7,340.59","7,350.87","7,277.41","8.53K","-0.62%"
"Jun 30, 2014","7,343.27","7,312.68","7,362.43","7,312.68","8.61K","0.42%"
"Jun 27, 2014","7,312.62","7,291.18","7,344.79","7,270.52","7.77K","0.28%"
"Jun 26, 2014","7,291.88","7,219.17","7,306.73","7,219.17","6.72K","1.03%"
"Jun 25, 2014","7,217.65","7,238.82","7,238.82","7,174.60","5.97K","-0.32%"
"Jun 24, 2014","7,240.85","7,200.65","7,243.32","7,185.40","6.02K","0.67%"
"Jun 23, 2014","7,192.87","7,205.89","7,253.98","7,184.16","7.28K","-0.04%"
"Jun 20, 2014","7,195.69","7,181.15","7,207.63","7,134.53","9.63K","0.21%"
